search-number,evaluation,evals-requested-so-far,number_of_agents*,number_of_opinion_dimensions*,model*,boundary_mean*,set-seed?*,avoid_seed_control?*,boundary_distribution*,conformity_mean*,conformity_distribution*,boundary_std*,network_type*,scale_free_degree*,scale_free_selection-mu*,scale_free_selection-sigma*,scale_free_selection-distribution*,media_house_distribution*,number_of_media_houses*,media_house_distribution_normal_mean*,media_house_distribution_normal_std*,opinion_distribution*,opinion_mean*,opinion_std*,save_end_sim_data*,endsimdirectory*,use_media_influence_factor?*,media_influence_factor*,silence_alpha*,silence_tau*,silence_delta0*,classify_proponents_by_boundary?*,use_silence?*,random-seed,min-result,max-result,mean-result,stdev-result,final-step-result,triplet_id,triplet_mean,triplet_std,triplet_range
1,791,801,1000,1,"""HK""",0.02,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",2,-0.2999999999999999,1.0,"""uniform""","""deterministic-normal""",15,-0.0999999999999999,0.8,"""normal""",0.0,0.7000000000000001,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.4,6,0.6000000000000001,True,False,"""204006466""",121.9999915862702,121.9999915862702,121.9999915862702,0,121.9999915862702,263,167.666583491046,33.02854347022894,76.9998180627127
1,792,801,1000,1,"""HK""",0.02,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",2,-0.2999999999999999,1.0,"""uniform""","""deterministic-normal""",15,-0.0999999999999999,0.8,"""normal""",0.0,0.7000000000000001,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.4,6,0.6000000000000001,True,False,"""-834217312""",181.9999492378848,181.9999492378848,181.9999492378848,0,181.9999492378848,263,167.666583491046,33.02854347022894,76.9998180627127
1,793,804,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.0,0.9000000000000001,"""uniform""","""deterministic-normal""",10,0.1,0.3,"""normal""",-0.7,0.8,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,1,1.0,False,True,"""-1681978076""",1.9966079399692716,1.9966079399692716,1.9966079399692716,0,1.9966079399692716,264,1.993951440684665,0.00197292001711683,0.004723585007562425
1,794,804,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.0,0.9000000000000001,"""uniform""","""deterministic-normal""",10,0.1,0.3,"""normal""",-0.7,0.8,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,1,1.0,False,True,"""-1201698756""",1.9918843549617091,1.9918843549617091,1.9918843549617091,0,1.9918843549617091,264,1.993951440684665,0.00197292001711683,0.004723585007562425
1,795,804,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.0,0.9000000000000001,"""uniform""","""deterministic-normal""",10,0.1,0.3,"""normal""",-0.7,0.8,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,1,1.0,False,True,"""-921442407""",1.9933620271230144,1.9933620271230144,1.9933620271230144,0,1.9933620271230144,264,1.993951440684665,0.00197292001711683,0.004723585007562425
1,796,807,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.2,"""Scale-free""",2,0.1,1.0,"""uniform""","""deterministic-normal""",10,0.3,0.5,"""normal""",-0.5,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,2,1.0,True,True,"""-2066805095""",0.9781821714945318,0.9781821714945318,0.9781821714945318,0,0.9781821714945318,265,0.9793125985531826,0.006408826317362459,0.015575773900256662
1,797,807,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.2,"""Scale-free""",2,0.1,1.0,"""uniform""","""deterministic-normal""",10,0.3,0.5,"""normal""",-0.5,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,2,1.0,True,True,"""-714194660""",0.9720899251323796,0.9720899251323796,0.9720899251323796,0,0.9720899251323796,265,0.9793125985531826,0.006408826317362459,0.015575773900256662
1,798,807,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.2,"""Scale-free""",2,0.1,1.0,"""uniform""","""deterministic-normal""",10,0.3,0.5,"""normal""",-0.5,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,2,1.0,True,True,"""1298206241""",0.9876656990326362,0.9876656990326362,0.9876656990326362,0,0.9876656990326362,265,0.9793125985531826,0.006408826317362459,0.015575773900256662
1,799,810,1000,1,"""HK""",0.02,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.1,1.0,"""uniform""","""deterministic-normal""",20,-0.0999999999999999,1.0,"""normal""",0.0,0.6000000000000001,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,6,0.8,True,False,"""-347159373""",134.99973654325194,134.99973654325194,134.99973654325194,0,134.99973654325194,266,160.33316350445298,26.549728848838978,62.00004172746165
1,800,810,1000,1,"""HK""",0.02,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.1,1.0,"""uniform""","""deterministic-normal""",20,-0.0999999999999999,1.0,"""normal""",0.0,0.6000000000000001,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,6,0.8,True,False,"""-1295980873""",148.99997569939347,148.99997569939347,148.99997569939347,0,148.99997569939347,266,160.33316350445298,26.549728848838978,62.00004172746165
1,801,810,1000,1,"""HK""",0.02,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.1,1.0,"""uniform""","""deterministic-normal""",20,-0.0999999999999999,1.0,"""normal""",0.0,0.6000000000000001,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,6,0.8,True,False,"""-496657526""",196.9997782707136,196.9997782707136,196.9997782707136,0,196.9997782707136,266,160.33316350445298,26.549728848838978,62.00004172746165
1,802,813,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.2000000000000001,1.0,"""uniform""","""deterministic-normal""",10,-0.0999999999999999,0.4,"""normal""",-0.3999999999999999,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,0,1.0,True,True,"""512592741""",141.99962541795935,141.99962541795935,141.99962541795935,0,141.99962541795935,267,141.3327914691055,15.520867468206456,38.000657352837266
1,803,813,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.2000000000000001,1.0,"""uniform""","""deterministic-normal""",10,-0.0999999999999999,0.4,"""normal""",-0.3999999999999999,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,0,1.0,True,True,"""-1978533474""",159.99970317109722,159.99970317109722,159.99970317109722,0,159.99970317109722,267,141.3327914691055,15.520867468206456,38.000657352837266
1,804,813,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.2000000000000001,1.0,"""uniform""","""deterministic-normal""",10,-0.0999999999999999,0.4,"""normal""",-0.3999999999999999,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,0,1.0,True,True,"""1470989407""",121.99904581825996,121.99904581825996,121.99904581825996,0,121.99904581825996,267,141.3327914691055,15.520867468206456,38.000657352837266
1,805,816,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",2,0.1,1.0,"""uniform""","""deterministic-normal""",10,0.2000000000000001,0.5,"""normal""",-0.6,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.8,0.6000000000000001,2,0.9000000000000001,True,False,"""1661860910""",0.996302909539248,0.996302909539248,0.996302909539248,0,0.996302909539248,268,1.3202677019406657,0.4760417802808092,1.0221717562574564
1,806,816,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",2,0.1,1.0,"""uniform""","""deterministic-normal""",10,0.2000000000000001,0.5,"""normal""",-0.6,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.8,0.6000000000000001,2,0.9000000000000001,True,False,"""-1994881781""",0.971164220012646,0.971164220012646,0.971164220012646,0,0.971164220012646,268,1.3202677019406657,0.4760417802808092,1.0221717562574564
1,807,816,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",2,0.1,1.0,"""uniform""","""deterministic-normal""",10,0.2000000000000001,0.5,"""normal""",-0.6,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.8,0.6000000000000001,2,0.9000000000000001,True,False,"""-1182269964""",1.9933359762701024,1.9933359762701024,1.9933359762701024,0,1.9933359762701024,268,1.3202677019406657,0.4760417802808092,1.0221717562574564
1,808,819,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.2000000000000001,1.0,"""uniform""","""deterministic-normal""",10,0.1,0.3,"""normal""",-0.3999999999999999,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.4,2,1.0,True,True,"""1950761440""",68.99885551130173,68.99885551130173,68.99885551130173,0,68.99885551130173,269,55.666152039827494,13.597162438566132,31.999201172050057
1,809,819,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.2000000000000001,1.0,"""uniform""","""deterministic-normal""",10,0.1,0.3,"""normal""",-0.3999999999999999,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.4,2,1.0,True,True,"""1271750743""",60.99994626892909,60.99994626892909,60.99994626892909,0,60.99994626892909,269,55.666152039827494,13.597162438566132,31.999201172050057
1,810,819,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.2000000000000001,1.0,"""uniform""","""deterministic-normal""",10,0.1,0.3,"""normal""",-0.3999999999999999,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.4,2,1.0,True,True,"""1457199623""",36.99965433925167,36.99965433925167,36.99965433925167,0,36.99965433925167,269,55.666152039827494,13.597162438566132,31.999201172050057
1,811,822,1000,1,"""HK""",0.0699999999999999,False,True,"""normal""",1,"""constant""",0.2,"""Scale-free""",2,0.1,0.7000000000000002,"""uniform""","""deterministic-normal""",10,-0.0999999999999999,0.4,"""normal""",-0.1999999999999999,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,3,1.0,False,True,"""1610565130""",80.99975482073003,80.99975482073003,80.99975482073003,0,80.99975482073003,270,107.66568551728358,19.01418454066175,42.99971687994581
1,812,822,1000,1,"""HK""",0.0699999999999999,False,True,"""normal""",1,"""constant""",0.2,"""Scale-free""",2,0.1,0.7000000000000002,"""uniform""","""deterministic-normal""",10,-0.0999999999999999,0.4,"""normal""",-0.1999999999999999,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,3,1.0,False,True,"""-178054099""",123.99947170067584,123.99947170067584,123.99947170067584,0,123.99947170067584,270,107.66568551728358,19.01418454066175,42.99971687994581
1,813,822,1000,1,"""HK""",0.0699999999999999,False,True,"""normal""",1,"""constant""",0.2,"""Scale-free""",2,0.1,0.7000000000000002,"""uniform""","""deterministic-normal""",10,-0.0999999999999999,0.4,"""normal""",-0.1999999999999999,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,3,1.0,False,True,"""418808795""",117.99783003044482,117.99783003044482,117.99783003044482,0,117.99783003044482,270,107.66568551728358,19.01418454066175,42.99971687994581
1,814,825,1000,1,"""HK""",0.06,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.1,1.0,"""uniform""","""deterministic-normal""",10,-0.0999999999999999,0.2,"""normal""",0.0,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,3,0.7000000000000002,False,True,"""-1891858144""",23.999640993023284,23.999640993023284,23.999640993023284,0,23.999640993023284,271,38.666444986427294,11.145565797207434,27.000116076709716
1,815,825,1000,1,"""HK""",0.06,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.1,1.0,"""uniform""","""deterministic-normal""",10,-0.0999999999999999,0.2,"""normal""",0.0,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,3,0.7000000000000002,False,True,"""-947917160""",50.999757069733,50.999757069733,50.999757069733,0,50.999757069733,271,38.666444986427294,11.145565797207434,27.000116076709716
1,816,825,1000,1,"""HK""",0.06,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.1,1.0,"""uniform""","""deterministic-normal""",10,-0.0999999999999999,0.2,"""normal""",0.0,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,3,0.7000000000000002,False,True,"""161192642""",40.9999368965256,40.9999368965256,40.9999368965256,0,40.9999368965256,271,38.666444986427294,11.145565797207434,27.000116076709716
1,817,828,1000,1,"""HK""",0.05,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.3,1.0,"""uniform""","""deterministic-normal""",15,0.1,0.4,"""normal""",-0.5,0.8,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.7000000000000001,2,1.0,False,False,"""520608373""",177.99962338007705,177.99962338007705,177.99962338007705,0,177.99962338007705,272,152.33309926067957,34.19861276789256,73.99964290547875
1,818,828,1000,1,"""HK""",0.05,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.3,1.0,"""uniform""","""deterministic-normal""",15,0.1,0.4,"""normal""",-0.5,0.8,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.7000000000000001,2,1.0,False,False,"""652316642""",103.9999804745983,103.9999804745983,103.9999804745983,0,103.9999804745983,272,152.33309926067957,34.19861276789256,73.99964290547875
1,819,828,1000,1,"""HK""",0.05,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.3,1.0,"""uniform""","""deterministic-normal""",15,0.1,0.4,"""normal""",-0.5,0.8,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.7000000000000001,2,1.0,False,False,"""40160746""",174.99969392736335,174.99969392736335,174.99969392736335,0,174.99969392736335,272,152.33309926067957,34.19861276789256,73.99964290547875
1,820,831,1000,1,"""HK""",0.05,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.5,0.9000000000000001,"""uniform""","""deterministic-normal""",20,-0.3999999999999999,0.4,"""normal""",-0.0999999999999999,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,3,0.9000000000000001,True,True,"""-154305039""",0.969068658290747,0.969068658290747,0.969068658290747,0,0.969068658290747,273,0.9605381211766183,0.007193358892524556,0.017595708862232162
1,821,831,1000,1,"""HK""",0.05,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.5,0.9000000000000001,"""uniform""","""deterministic-normal""",20,-0.3999999999999999,0.4,"""normal""",-0.0999999999999999,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,3,0.9000000000000001,True,True,"""902984799""",0.9514729494285148,0.9514729494285148,0.9514729494285148,0,0.9514729494285148,273,0.9605381211766183,0.007193358892524556,0.017595708862232162
1,822,831,1000,1,"""HK""",0.05,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.5,0.9000000000000001,"""uniform""","""deterministic-normal""",20,-0.3999999999999999,0.4,"""normal""",-0.0999999999999999,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,3,0.9000000000000001,True,True,"""929806537""",0.9610727558105936,0.9610727558105936,0.9610727558105936,0,0.9610727558105936,273,0.9605381211766183,0.007193358892524556,0.017595708862232162
1,823,834,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.2000000000000001,0.9000000000000001,"""uniform""","""deterministic-normal""",10,0.0,0.4,"""normal""",-0.3999999999999999,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.4,9,0.8,False,False,"""68400637""",253.99978127496624,253.99978127496624,253.99978127496624,0,253.99978127496624,274,235.9997698088109,25.45581570443137,53.99997127661379
1,824,834,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.2000000000000001,0.9000000000000001,"""uniform""","""deterministic-normal""",10,0.0,0.4,"""normal""",-0.3999999999999999,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.4,9,0.8,False,False,"""1127999818""",253.99971815311392,253.99971815311392,253.99971815311392,0,253.99971815311392,274,235.9997698088109,25.45581570443137,53.99997127661379
1,825,834,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.2000000000000001,0.9000000000000001,"""uniform""","""deterministic-normal""",10,0.0,0.4,"""normal""",-0.3999999999999999,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.4,9,0.8,False,False,"""2129583658""",199.99980999835245,199.99980999835245,199.99980999835245,0,199.99980999835245,274,235.9997698088109,25.45581570443137,53.99997127661379
1,826,837,1000,1,"""HK""",0.04,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",2,0.1,1.0,"""uniform""","""deterministic-normal""",15,-0.0999999999999999,0.4,"""normal""",-0.5,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.8,2,1.0,True,False,"""-336259627""",201.99994269060187,201.99994269060187,201.99994269060187,0,201.99994269060187,275,187.6666026279329,12.283670313100508,29.99997224258604
1,827,837,1000,1,"""HK""",0.04,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",2,0.1,1.0,"""uniform""","""deterministic-normal""",15,-0.0999999999999999,0.4,"""normal""",-0.5,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.8,2,1.0,True,False,"""1789992725""",171.99997044801583,171.99997044801583,171.99997044801583,0,171.99997044801583,275,187.6666026279329,12.283670313100508,29.99997224258604
1,828,837,1000,1,"""HK""",0.04,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",2,0.1,1.0,"""uniform""","""deterministic-normal""",15,-0.0999999999999999,0.4,"""normal""",-0.5,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.8,2,1.0,True,False,"""877189997""",188.99989474518097,188.99989474518097,188.99989474518097,0,188.99989474518097,275,187.6666026279329,12.283670313100508,29.99997224258604
