"search-number","evaluation","evals-requested-so-far","number_of_agents*","number_of_opinion_dimensions*","model*","boundary_mean*","set-seed?*","avoid_seed_control?*","boundary_distribution*","conformity_mean*","conformity_distribution*","boundary_std*","network_type*","scale_free_degree*","scale_free_selection-mu*","scale_free_selection-sigma*","scale_free_selection-distribution*","media_house_distribution*","number_of_media_houses*","media_house_distribution_normal_mean*","media_house_distribution_normal_std*","opinion_distribution*","opinion_mean*","opinion_std*","save_end_sim_data*","endsimdirectory*","use_media_influence_factor?*","media_influence_factor*","silence_alpha*","silence_tau*","silence_delta0*","classify_proponents_by_boundary?*","use_silence?*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","918","927","1000","1","""HK""","0.03","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.10000000000000009","1","""uniform""","""deterministic-normal""","10","-0.09999999999999998","0.4","""normal""","-0.19999999999999996","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.6000000000000001","2","0.6000000000000001","false","true","""-830925261""","198.9997205390232","198.9997205390232","198.9997205390232","0","198.9997205390232"
"1","919","930","1000","1","""HK""","0.03","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.30000000000000004","1","""uniform""","""deterministic-normal""","20","0.30000000000000004","0.5","""normal""","-0.3999999999999999","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.6000000000000001","1","0.30000000000000004","false","true","""-2075878648""","94.99976605797129","94.99976605797129","94.99976605797129","0","94.99976605797129"
"1","920","930","1000","1","""HK""","0.03","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.30000000000000004","1","""uniform""","""deterministic-normal""","20","0.30000000000000004","0.5","""normal""","-0.3999999999999999","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.6000000000000001","1","0.30000000000000004","false","true","""1216843212""","87.9990868115927","87.9990868115927","87.9990868115927","0","87.9990868115927"
"1","921","930","1000","1","""HK""","0.03","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.30000000000000004","1","""uniform""","""deterministic-normal""","20","0.30000000000000004","0.5","""normal""","-0.3999999999999999","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.6000000000000001","1","0.30000000000000004","false","true","""1276593742""","58.99889500107398","58.99889500107398","58.99889500107398","0","58.99889500107398"
"1","922","933","1000","1","""HK""","0.05","false","true","""normal""","1","""constant""","0.1","""Scale-free""","4","0.30000000000000004","1","""uniform""","""deterministic-normal""","15","0.20000000000000018","0.4","""normal""","-0.19999999999999996","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","6","0.8","true","true","""-913844810""","92.99987492007038","92.99987492007038","92.99987492007038","0","92.99987492007038"
"1","923","933","1000","1","""HK""","0.05","false","true","""normal""","1","""constant""","0.1","""Scale-free""","4","0.30000000000000004","1","""uniform""","""deterministic-normal""","15","0.20000000000000018","0.4","""normal""","-0.19999999999999996","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","6","0.8","true","true","""-1259424875""","77.99980659864464","77.99980659864464","77.99980659864464","0","77.99980659864464"
"1","924","933","1000","1","""HK""","0.05","false","true","""normal""","1","""constant""","0.1","""Scale-free""","4","0.30000000000000004","1","""uniform""","""deterministic-normal""","15","0.20000000000000018","0.4","""normal""","-0.19999999999999996","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","6","0.8","true","true","""541560091""","50.999544801430915","50.999544801430915","50.999544801430915","0","50.999544801430915"
"1","925","936","1000","1","""HK""","0.09","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.10000000000000009","1","""uniform""","""deterministic-normal""","15","0.20000000000000018","0.5","""normal""","-0.19999999999999996","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.4","8","0.7000000000000002","true","false","""-1119352075""","241.99949600622526","241.99949600622526","241.99949600622526","0","241.99949600622526"
"1","926","936","1000","1","""HK""","0.09","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.10000000000000009","1","""uniform""","""deterministic-normal""","15","0.20000000000000018","0.5","""normal""","-0.19999999999999996","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.4","8","0.7000000000000002","true","false","""-117452339""","228.99968850715905","228.99968850715905","228.99968850715905","0","228.99968850715905"
"1","927","936","1000","1","""HK""","0.09","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.10000000000000009","1","""uniform""","""deterministic-normal""","15","0.20000000000000018","0.5","""normal""","-0.19999999999999996","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.4","8","0.7000000000000002","true","false","""-1416413266""","275.9999658800528","275.9999658800528","275.9999658800528","0","275.9999658800528"
"1","928","939","1000","1","""HK""","0.05","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.20000000000000018","1","""uniform""","""deterministic-normal""","15","0.30000000000000004","0.5","""normal""","-0.3999999999999999","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.6000000000000001","1","0.30000000000000004","false","true","""947678166""","52.999770566768944","52.999770566768944","52.999770566768944","0","52.999770566768944"
"1","929","939","1000","1","""HK""","0.05","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.20000000000000018","1","""uniform""","""deterministic-normal""","15","0.30000000000000004","0.5","""normal""","-0.3999999999999999","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.6000000000000001","1","0.30000000000000004","false","true","""332407178""","119.99997451170596","119.99997451170596","119.99997451170596","0","119.99997451170596"
"1","930","939","1000","1","""HK""","0.05","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.20000000000000018","1","""uniform""","""deterministic-normal""","15","0.30000000000000004","0.5","""normal""","-0.3999999999999999","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.6000000000000001","1","0.30000000000000004","false","true","""1729372814""","95.99962092255849","95.99962092255849","95.99962092255849","0","95.99962092255849"
"1","931","942","1000","1","""HK""","0.02","false","true","""normal""","1","""constant""","0.2","""Scale-free""","2","0.10000000000000009","0.7000000000000002","""uniform""","""deterministic-normal""","10","0","0.4","""normal""","-0.19999999999999996","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.9","0.7000000000000001","3","1","false","true","""-668577938""","4.999778077087528","4.999778077087528","4.999778077087528","0","4.999778077087528"
"1","932","942","1000","1","""HK""","0.02","false","true","""normal""","1","""constant""","0.2","""Scale-free""","2","0.10000000000000009","0.7000000000000002","""uniform""","""deterministic-normal""","10","0","0.4","""normal""","-0.19999999999999996","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.9","0.7000000000000001","3","1","false","true","""-1404995661""","9.998260291661259","9.998260291661259","9.998260291661259","0","9.998260291661259"
"1","933","942","1000","1","""HK""","0.02","false","true","""normal""","1","""constant""","0.2","""Scale-free""","2","0.10000000000000009","0.7000000000000002","""uniform""","""deterministic-normal""","10","0","0.4","""normal""","-0.19999999999999996","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.9","0.7000000000000001","3","1","false","true","""-679770619""","8.998804724556946","8.998804724556946","8.998804724556946","0","8.998804724556946"
"1","934","945","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.10000000000000009","1","""uniform""","""deterministic-normal""","15","0.10000000000000009","0.4","""normal""","-0.3999999999999999","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","2","0.6000000000000001","true","true","""-936748169""","189.999881047848","189.999881047848","189.999881047848","0","189.999881047848"
"1","935","945","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.10000000000000009","1","""uniform""","""deterministic-normal""","15","0.10000000000000009","0.4","""normal""","-0.3999999999999999","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","2","0.6000000000000001","true","true","""-1801096083""","293.9999373337534","293.9999373337534","293.9999373337534","0","293.9999373337534"
"1","936","945","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.10000000000000009","1","""uniform""","""deterministic-normal""","15","0.10000000000000009","0.4","""normal""","-0.3999999999999999","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","2","0.6000000000000001","true","true","""692086339""","118.99986007386721","118.99986007386721","118.99986007386721","0","118.99986007386721"
"1","937","948","1000","1","""HK""","0.06999999999999999","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.20000000000000018","1","""uniform""","""deterministic-normal""","15","0.20000000000000018","0.5","""normal""","-0.19999999999999996","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.4","7","1","false","true","""-100697888""","191.9988670889805","191.9988670889805","191.9988670889805","0","191.9988670889805"
"1","938","948","1000","1","""HK""","0.06999999999999999","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.20000000000000018","1","""uniform""","""deterministic-normal""","15","0.20000000000000018","0.5","""normal""","-0.19999999999999996","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.4","7","1","false","true","""-1309474391""","220.99978725989135","220.99978725989135","220.99978725989135","0","220.99978725989135"
"1","939","948","1000","1","""HK""","0.06999999999999999","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.20000000000000018","1","""uniform""","""deterministic-normal""","15","0.20000000000000018","0.5","""normal""","-0.19999999999999996","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.4","7","1","false","true","""-1224917445""","263.9997098255995","263.9997098255995","263.9997098255995","0","263.9997098255995"
"1","940","951","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.30000000000000004","1","""uniform""","""deterministic-normal""","15","0.20000000000000018","0.5","""normal""","-0.3999999999999999","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","2","1","true","false","""758902836""","194.99990019912855","194.99990019912855","194.99990019912855","0","194.99990019912855"
"1","941","951","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.30000000000000004","1","""uniform""","""deterministic-normal""","15","0.20000000000000018","0.5","""normal""","-0.3999999999999999","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","2","1","true","false","""426903112""","256.9999098816607","256.9999098816607","256.9999098816607","0","256.9999098816607"
"1","942","951","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.30000000000000004","1","""uniform""","""deterministic-normal""","15","0.20000000000000018","0.5","""normal""","-0.3999999999999999","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","2","1","true","false","""-1962636947""","183.99991018668447","183.99991018668447","183.99991018668447","0","183.99991018668447"
"1","943","954","1000","1","""HK""","0.03","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.30000000000000004","1","""uniform""","""deterministic-normal""","15","0.30000000000000004","0.5","""normal""","-0.19999999999999996","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.6000000000000001","1","0.30000000000000004","true","true","""13514227""","94.9998498067744","94.9998498067744","94.9998498067744","0","94.9998498067744"
"1","944","954","1000","1","""HK""","0.03","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.30000000000000004","1","""uniform""","""deterministic-normal""","15","0.30000000000000004","0.5","""normal""","-0.19999999999999996","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.6000000000000001","1","0.30000000000000004","true","true","""830795052""","120.9991374564463","120.9991374564463","120.9991374564463","0","120.9991374564463"
"1","945","954","1000","1","""HK""","0.03","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.30000000000000004","1","""uniform""","""deterministic-normal""","15","0.30000000000000004","0.5","""normal""","-0.19999999999999996","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.6000000000000001","1","0.30000000000000004","true","true","""597079192""","138.99990921736642","138.99990921736642","138.99990921736642","0","138.99990921736642"
