Sim_ID,Seed,Population,Random_links,Close_links,Dimensions,Boundary,Boundary_method,P_speaking,Mode,Far_from_entropy,One_group_size,Number_of_equal_groups,Zero_lenghts,SD
4223,4,129,0.25,4,2,0.1,uniform,1,openly-listen,9.9,19.7,21.53,3.9,0.539
4224,4,129,0.25,4,2,0.1,uniform,1,vaguely-speak,10.8,22.1,17.65,4.9,0.538
4225,4,129,0.25,4,2,0.2,constant,0.5,openly-listen,48,72.7,1.86,53.3,0.556
4226,4,129,0.25,4,2,0.2,constant,0.5,vaguely-speak,48,72.7,1.86,53.3,0.556
4227,4,129,0.25,4,2,0.2,constant,0.9,openly-listen,49.7,74.3,1.79,55.6,0.586
4228,4,129,0.25,4,2,0.2,constant,0.9,vaguely-speak,49.7,74.3,1.79,55.6,0.586
4229,4,129,0.25,4,2,0.2,constant,1,openly-listen,41,57.3,2.97,33.1,0.555
4230,4,129,0.25,4,2,0.2,constant,1,vaguely-speak,41,57.3,2.97,33.1,0.555
4231,4,129,0.25,4,2,0.2,uniform,0.5,openly-listen,56.6,79.1,1.58,63.1,0.505
4232,4,129,0.25,4,2,0.2,uniform,0.5,vaguely-speak,78.8,91.1,1.19,83.6,0.428
4233,4,129,0.25,4,2,0.2,uniform,0.9,openly-listen,51.7,76.1,1.7,58.4,0.533
4234,4,129,0.25,4,2,0.2,uniform,0.9,vaguely-speak,86.6,94.2,1.12,89.4,0.37
4235,4,129,0.25,4,2,0.2,uniform,1,openly-listen,23.7,40.1,5.95,16.2,0.54
4236,4,129,0.25,4,2,0.2,uniform,1,vaguely-speak,81.5,90.4,1.21,82.4,0.459
4237,4,129,0.25,4,2,0.3,constant,0.5,openly-listen,93.5,97.3,1.05,95.4,0.231
4238,4,129,0.25,4,2,0.3,constant,0.5,vaguely-speak,93.5,97.3,1.05,95.4,0.231
4239,4,129,0.25,4,2,0.3,constant,0.9,openly-listen,92.9,97.3,1.05,95.4,0.241
4240,4,129,0.25,4,2,0.3,constant,0.9,vaguely-speak,92.9,97.3,1.05,95.4,0.241
4241,4,129,0.25,4,2,0.3,constant,1,openly-listen,82.4,91.2,1.19,83.8,0.413
4242,4,129,0.25,4,2,0.3,constant,1,vaguely-speak,82.4,91.2,1.19,83.8,0.413
4243,4,129,0.25,4,2,0.3,uniform,0.5,openly-listen,36.3,48.8,4.07,24,0.344
4244,4,129,0.25,4,2,0.3,uniform,0.5,vaguely-speak,100,99.6,1,100,0
4245,4,129,0.25,4,2,0.3,uniform,0.9,openly-listen,25.3,30.6,9.86,9.4,0.411
4246,4,129,0.25,4,2,0.3,uniform,0.9,vaguely-speak,100,99.6,1,100,0
4247,4,129,0.25,4,2,0.3,uniform,1,openly-listen,28.1,34,8.12,11.6,0.424
4248,4,129,0.25,4,2,0.3,uniform,1,vaguely-speak,100,99.6,1,100,0.001
4285,4,129,0.25,16,2,0.1,constant,0.5,openly-listen,18.4,31.5,9.35,10,0.549
4286,4,129,0.25,16,2,0.1,constant,0.5,vaguely-speak,18.4,31.5,9.35,10,0.549
4287,4,129,0.25,16,2,0.1,constant,0.9,openly-listen,17.4,29.5,10.54,8.8,0.523
4288,4,129,0.25,16,2,0.1,constant,0.9,vaguely-speak,17.4,29.5,10.54,8.8,0.523
4289,4,129,0.25,16,2,0.1,constant,1,openly-listen,21.7,36.3,7.16,13.3,0.542
4290,4,129,0.25,16,2,0.1,constant,1,vaguely-speak,21.7,36.3,7.16,13.3,0.542
4291,4,129,0.25,16,2,0.1,uniform,0.5,openly-listen,32.9,45,4.76,20.4,0.642
4292,4,129,0.25,16,2,0.1,uniform,0.5,vaguely-speak,42.3,53.6,3.4,28.9,0.616
4293,4,129,0.25,16,2,0.1,uniform,0.9,openly-listen,22.1,42.7,5.25,18.4,0.635
4294,4,129,0.25,16,2,0.1,uniform,0.9,vaguely-speak,42.4,53.7,3.38,29.1,0.599
4295,4,129,0.25,16,2,0.1,uniform,1,openly-listen,20.8,38,6.56,14.6,0.604
4296,4,129,0.25,16,2,0.1,uniform,1,vaguely-speak,44.9,49.7,3.93,24.9,0.562
4297,4,129,0.25,16,2,0.2,constant,0.5,openly-listen,66.5,66.6,2.22,44.7,0.512
4298,4,129,0.25,16,2,0.2,constant,0.5,vaguely-speak,66.5,66.6,2.22,44.7,0.512
4299,4,129,0.25,16,2,0.2,constant,0.9,openly-listen,80.5,79.2,1.58,63.2,0.515
4300,4,129,0.25,16,2,0.2,constant,0.9,vaguely-speak,80.5,79.2,1.58,63.2,0.515
4301,4,129,0.25,16,2,0.2,constant,1,openly-listen,100,99.6,1,100,0.001
4302,4,129,0.25,16,2,0.2,constant,1,vaguely-speak,100,99.6,1,100,0.001
4303,4,129,0.25,16,2,0.2,uniform,0.5,openly-listen,56.8,78.4,1.61,61.9,0.726
4304,4,129,0.25,16,2,0.2,uniform,0.5,vaguely-speak,97.6,98.8,1.02,98.4,0.165
4305,4,129,0.25,16,2,0.2,uniform,0.9,openly-listen,56.6,79.5,1.56,63.7,0.628
4306,4,129,0.25,16,2,0.2,uniform,0.9,vaguely-speak,100,99.6,1,100,0
4307,4,129,0.25,16,2,0.2,uniform,1,openly-listen,56.4,79.6,1.56,63.8,0.604
4308,4,129,0.25,16,2,0.2,uniform,1,vaguely-speak,100,99.6,1,100,0.001
4309,4,129,0.25,16,2,0.3,constant,0.5,openly-listen,100,99.6,1,100,0
4310,4,129,0.25,16,2,0.3,constant,0.5,vaguely-speak,100,99.6,1,100,0
4311,4,129,0.25,16,2,0.3,constant,0.9,openly-listen,100,99.6,1,100,0
4312,4,129,0.25,16,2,0.3,constant,0.9,vaguely-speak,100,99.6,1,100,0
4313,4,129,0.25,16,2,0.3,constant,1,openly-listen,100,99.6,1,100,0
4314,4,129,0.25,16,2,0.3,constant,1,vaguely-speak,100,99.6,1,100,0
4315,4,129,0.25,16,2,0.3,uniform,0.5,openly-listen,40.8,61.8,2.56,38.5,0.45
4316,4,129,0.25,16,2,0.3,uniform,0.5,vaguely-speak,100,99.6,1,100,0
4317,4,129,0.25,16,2,0.3,uniform,0.9,openly-listen,42.5,64.8,2.34,42.4,0.426
4318,4,129,0.25,16,2,0.3,uniform,0.9,vaguely-speak,100,99.6,1,100,0
4319,4,129,0.25,16,2,0.3,uniform,1,openly-listen,42.7,65,2.33,42.5,0.43
4320,4,129,0.25,16,2,0.3,uniform,1,vaguely-speak,100,99.6,1,100,0
4357,4,129,0.25,64,2,0.1,constant,0.5,openly-listen,20,29.6,10.5,8.8,0.523
4358,4,129,0.25,64,2,0.1,constant,0.5,vaguely-speak,20,29.6,10.5,8.8,0.523
4359,4,129,0.25,64,2,0.1,constant,0.9,openly-listen,24.6,35.1,7.63,12.4,0.534
4360,4,129,0.25,64,2,0.1,constant,0.9,vaguely-speak,24.6,35.1,7.63,12.4,0.534
4361,4,129,0.25,64,2,0.1,constant,1,openly-listen,20,31.6,9.28,10.1,0.535
4362,4,129,0.25,64,2,0.1,constant,1,vaguely-speak,20,31.6,9.28,10.1,0.535
4363,4,129,0.25,64,2,0.1,uniform,0.5,openly-listen,35.4,52.3,3.56,27.5,0.729
4364,4,129,0.25,64,2,0.1,uniform,0.5,vaguely-speak,48.2,50.6,3.79,25.8,0.561
4365,4,129,0.25,64,2,0.1,uniform,0.9,openly-listen,24.5,41.4,5.59,17.2,0.707
4366,4,129,0.25,64,2,0.1,uniform,0.9,vaguely-speak,54.9,49.8,3.91,25,0.537
4367,4,129,0.25,64,2,0.1,uniform,1,openly-listen,20.8,38.9,6.28,15.3,0.651
4368,4,129,0.25,64,2,0.1,uniform,1,vaguely-speak,44.1,50.7,3.78,25.9,0.577
4369,4,129,0.25,64,2,0.2,constant,0.5,openly-listen,67.7,63.5,2.44,40.6,0.574
4370,4,129,0.25,64,2,0.2,constant,0.5,vaguely-speak,67.7,63.5,2.44,40.6,0.574
4371,4,129,0.25,64,2,0.2,constant,0.9,openly-listen,67.8,63.4,2.44,40.5,0.545
4372,4,129,0.25,64,2,0.2,constant,0.9,vaguely-speak,67.8,63.4,2.44,40.5,0.545
4373,4,129,0.25,64,2,0.2,constant,1,openly-listen,67.7,63.1,2.46,40.1,0.549
4374,4,129,0.25,64,2,0.2,constant,1,vaguely-speak,67.7,63.1,2.46,40.1,0.549
4375,4,129,0.25,64,2,0.2,uniform,0.5,openly-listen,60.3,81.4,1.49,66.7,0.602
4376,4,129,0.25,64,2,0.2,uniform,0.5,vaguely-speak,100,99.6,1,100,0
4377,4,129,0.25,64,2,0.2,uniform,0.9,openly-listen,49.4,73.8,1.81,54.9,0.607
4378,4,129,0.25,64,2,0.2,uniform,0.9,vaguely-speak,100,99.6,1,100,0
4379,4,129,0.25,64,2,0.2,uniform,1,openly-listen,50.9,77.4,1.65,60.4,0.509
4380,4,129,0.25,64,2,0.2,uniform,1,vaguely-speak,100,99.6,1,100,0
4381,4,129,0.25,64,2,0.3,constant,0.5,openly-listen,100,99.6,1,100,0
4382,4,129,0.25,64,2,0.3,constant,0.5,vaguely-speak,100,99.6,1,100,0
4383,4,129,0.25,64,2,0.3,constant,0.9,openly-listen,100,99.6,1,100,0
4384,4,129,0.25,64,2,0.3,constant,0.9,vaguely-speak,100,99.6,1,100,0
4385,4,129,0.25,64,2,0.3,constant,1,openly-listen,100,99.6,1,100,0
4386,4,129,0.25,64,2,0.3,constant,1,vaguely-speak,100,99.6,1,100,0
4387,4,129,0.25,64,2,0.3,uniform,0.5,openly-listen,59.5,79.9,1.55,64.4,0.475
4388,4,129,0.25,64,2,0.3,uniform,0.5,vaguely-speak,100,99.6,1,100,0
4389,4,129,0.25,64,2,0.3,uniform,0.9,openly-listen,60.2,80.6,1.52,65.4,0.465
4390,4,129,0.25,64,2,0.3,uniform,0.9,vaguely-speak,100,99.6,1,100,0
4391,4,129,0.25,64,2,0.3,uniform,1,openly-listen,56.8,79,1.58,62.9,0.462
4392,4,129,0.25,64,2,0.3,uniform,1,vaguely-speak,100,99.6,1,100,0
4429,4,257,0.05,4,2,0.1,constant,0.5,openly-listen,10.6,9.7,75.14,0.9,0.509
4430,4,257,0.05,4,2,0.1,constant,0.5,vaguely-speak,10.6,9.7,75.14,0.9,0.509
4431,4,257,0.05,4,2,0.1,constant,0.9,openly-listen,10.6,9.8,74.13,1,0.509
4432,4,257,0.05,4,2,0.1,constant,0.9,vaguely-speak,10.6,9.8,74.13,1,0.509
4433,4,257,0.05,4,2,0.1,constant,1,openly-listen,10.6,10.3,69.16,1.1,0.507
4434,4,257,0.05,4,2,0.1,constant,1,vaguely-speak,10.6,10.3,69.16,1.1,0.507
4435,4,257,0.05,4,2,0.1,uniform,0.5,openly-listen,10.6,13,48.32,1.7,0.509
4436,4,257,0.05,4,2,0.1,uniform,0.5,vaguely-speak,11,10.4,67.88,1.1,0.503
4437,4,257,0.05,4,2,0.1,uniform,0.9,openly-listen,10.5,12.8,49.25,1.6,0.512
4438,4,257,0.05,4,2,0.1,uniform,0.9,vaguely-speak,10.6,11.5,58.09,1.3,0.509
4439,4,257,0.05,4,2,0.1,uniform,1,openly-listen,10.4,12.3,52.8,1.5,0.513
4440,4,257,0.05,4,2,0.1,uniform,1,vaguely-speak,10.8,11.1,61.79,1.2,0.507
4441,4,257,0.05,4,2,0.2,constant,0.5,openly-listen,14.2,24.8,15.32,6.2,0.484
4442,4,257,0.05,4,2,0.2,constant,0.5,vaguely-speak,14.2,24.8,15.32,6.2,0.484
4443,4,257,0.05,4,2,0.2,constant,0.9,openly-listen,14.1,19.8,23.18,3.9,0.47
4444,4,257,0.05,4,2,0.2,constant,0.9,vaguely-speak,14.1,19.8,23.18,3.9,0.47
4445,4,257,0.05,4,2,0.2,constant,1,openly-listen,18.9,38.6,6.55,14.9,0.497
4446,4,257,0.05,4,2,0.2,constant,1,vaguely-speak,18.9,38.6,6.55,14.9,0.497
4447,4,257,0.05,4,2,0.2,uniform,0.5,openly-listen,17.2,27.5,12.58,7.6,0.462
4448,4,257,0.05,4,2,0.2,uniform,0.5,vaguely-speak,76.8,89.4,1.24,80.2,0.454
4449,4,257,0.05,4,2,0.2,uniform,0.9,openly-listen,16.7,22.4,18.43,5.1,0.463
4450,4,257,0.05,4,2,0.2,uniform,0.9,vaguely-speak,89.6,96.3,1.07,93.1,0.284
4451,4,257,0.05,4,2,0.2,uniform,1,openly-listen,13.7,14.8,38.56,2.2,0.462
4452,4,257,0.05,4,2,0.2,uniform,1,vaguely-speak,88.1,95.5,1.09,91.6,0.326
4453,4,257,0.05,4,2,0.3,constant,0.5,openly-listen,83.6,93.6,1.14,87.9,0.352
4454,4,257,0.05,4,2,0.3,constant,0.5,vaguely-speak,83.6,93.6,1.14,87.9,0.352
4455,4,257,0.05,4,2,0.3,constant,0.9,openly-listen,88,95.5,1.09,91.6,0.3
4456,4,257,0.05,4,2,0.3,constant,0.9,vaguely-speak,88,95.5,1.09,91.6,0.3
4457,4,257,0.05,4,2,0.3,constant,1,openly-listen,86,94.8,1.11,90.1,0.32
4458,4,257,0.05,4,2,0.3,constant,1,vaguely-speak,86,94.8,1.11,90.1,0.32
4459,4,257,0.05,4,2,0.3,uniform,0.5,openly-listen,20.6,18.1,27.35,3.3,0.376
4460,4,257,0.05,4,2,0.3,uniform,0.5,vaguely-speak,100,99.8,1,100,0
4461,4,257,0.05,4,2,0.3,uniform,0.9,openly-listen,21,18.9,25.32,3.6,0.392
4462,4,257,0.05,4,2,0.3,uniform,0.9,vaguely-speak,100,99.8,1,100,0.001
4463,4,257,0.05,4,2,0.3,uniform,1,openly-listen,19.4,17.5,28.88,3.1,0.398
4464,4,257,0.05,4,2,0.3,uniform,1,vaguely-speak,100,99.8,1,100,0.005
4501,4,257,0.05,16,2,0.1,constant,0.5,openly-listen,12.9,23,17.62,5.3,0.512
4502,4,257,0.05,16,2,0.1,constant,0.5,vaguely-speak,12.9,23,17.62,5.3,0.512
4503,4,257,0.05,16,2,0.1,constant,0.9,openly-listen,13.7,26,13.99,6.8,0.514
4504,4,257,0.05,16,2,0.1,constant,0.9,vaguely-speak,13.7,26,13.99,6.8,0.514
4505,4,257,0.05,16,2,0.1,constant,1,openly-listen,15.4,28.2,11.98,8,0.514
4506,4,257,0.05,16,2,0.1,constant,1,vaguely-speak,15.4,28.2,11.98,8,0.514
4507,4,257,0.05,16,2,0.1,uniform,0.5,openly-listen,19.6,34,8.38,11.6,0.596
4508,4,257,0.05,16,2,0.1,uniform,0.5,vaguely-speak,27.3,40.4,5.97,16.4,0.526
4509,4,257,0.05,16,2,0.1,uniform,0.9,openly-listen,15.2,33.4,8.66,11.2,0.667
4510,4,257,0.05,16,2,0.1,uniform,0.9,vaguely-speak,38.8,53.6,3.43,28.9,0.585
4511,4,257,0.05,16,2,0.1,uniform,1,openly-listen,11.3,20.5,21.85,4.2,0.53
4512,4,257,0.05,16,2,0.1,uniform,1,vaguely-speak,37.5,49.4,4.04,24.5,0.53
4513,4,257,0.05,16,2,0.2,constant,0.5,openly-listen,82.9,91.4,1.19,83.8,0.301
4514,4,257,0.05,16,2,0.2,constant,0.5,vaguely-speak,82.9,91.4,1.19,83.8,0.301
4515,4,257,0.05,16,2,0.2,constant,0.9,openly-listen,98.6,99.4,1.01,99.2,0.119
4516,4,257,0.05,16,2,0.2,constant,0.9,vaguely-speak,98.6,99.4,1.01,99.2,0.119
4517,4,257,0.05,16,2,0.2,constant,1,openly-listen,100,99.8,1,100,0.001
4518,4,257,0.05,16,2,0.2,constant,1,vaguely-speak,100,99.8,1,100,0.001
4519,4,257,0.05,16,2,0.2,uniform,0.5,openly-listen,20.7,38.1,6.72,14.5,0.516
4520,4,257,0.05,16,2,0.2,uniform,0.5,vaguely-speak,98.6,99.4,1.01,99.2,0.12
4521,4,257,0.05,16,2,0.2,uniform,0.9,openly-listen,26.9,40.6,5.93,16.5,0.548
4522,4,257,0.05,16,2,0.2,uniform,0.9,vaguely-speak,96.7,98.6,1.02,97.7,0.171
4523,4,257,0.05,16,2,0.2,uniform,1,openly-listen,18.3,28,12.19,7.8,0.448
4524,4,257,0.05,16,2,0.2,uniform,1,vaguely-speak,98.6,99.4,1.01,99.2,0.1
4525,4,257,0.05,16,2,0.3,constant,0.5,openly-listen,100,99.8,1,100,0
4526,4,257,0.05,16,2,0.3,constant,0.5,vaguely-speak,100,99.8,1,100,0
4527,4,257,0.05,16,2,0.3,constant,0.9,openly-listen,100,99.8,1,100,0
4528,4,257,0.05,16,2,0.3,constant,0.9,vaguely-speak,100,99.8,1,100,0
4529,4,257,0.05,16,2,0.3,constant,1,openly-listen,100,99.8,1,100,0.001
4530,4,257,0.05,16,2,0.3,constant,1,vaguely-speak,100,99.8,1,100,0.001
4531,4,257,0.05,16,2,0.3,uniform,0.5,openly-listen,24.5,31.3,9.84,9.8,0.432
4532,4,257,0.05,16,2,0.3,uniform,0.5,vaguely-speak,100,99.8,1,100,0
4533,4,257,0.05,16,2,0.3,uniform,0.9,openly-listen,22.7,37,7.12,13.7,0.428
4534,4,257,0.05,16,2,0.3,uniform,0.9,vaguely-speak,100,99.8,1,100,0
4535,4,257,0.05,16,2,0.3,uniform,1,openly-listen,23,35.6,7.64,12.7,0.428
4536,4,257,0.05,16,2,0.3,uniform,1,vaguely-speak,100,99.8,1,100,0.001
4573,4,257,0.05,64,2,0.1,constant,0.5,openly-listen,21.6,33.9,8.41,11.5,0.512
4574,4,257,0.05,64,2,0.1,constant,0.5,vaguely-speak,21.6,33.9,8.41,11.5,0.512
4575,4,257,0.05,64,2,0.1,constant,0.9,openly-listen,28.8,38.3,6.65,14.7,0.515
4576,4,257,0.05,64,2,0.1,constant,0.9,vaguely-speak,28.8,38.3,6.65,14.7,0.515
4577,4,257,0.05,64,2,0.1,constant,1,openly-listen,27.4,37.5,6.93,14.1,0.503
4578,4,257,0.05,64,2,0.1,constant,1,vaguely-speak,27.4,37.5,6.93,14.1,0.503
4579,4,257,0.05,64,2,0.1,uniform,0.5,openly-listen,38.7,55.7,3.18,31.1,0.768
4580,4,257,0.05,64,2,0.1,uniform,0.5,vaguely-speak,57.4,49.1,4.09,24.2,0.517
4581,4,257,0.05,64,2,0.1,uniform,0.9,openly-listen,26.3,49.1,4.08,24.2,0.577
4582,4,257,0.05,64,2,0.1,uniform,0.9,vaguely-speak,54.1,49.8,3.98,24.9,0.529
4583,4,257,0.05,64,2,0.1,uniform,1,openly-listen,21.6,43.9,5.09,19.3,0.562
4584,4,257,0.05,64,2,0.1,uniform,1,vaguely-speak,52.6,49.7,3.98,24.8,0.534
4585,4,257,0.05,64,2,0.2,constant,0.5,openly-listen,100,99.8,1,100,0
4586,4,257,0.05,64,2,0.2,constant,0.5,vaguely-speak,100,99.8,1,100,0
4587,4,257,0.05,64,2,0.2,constant,0.9,openly-listen,100,99.8,1,100,0
4588,4,257,0.05,64,2,0.2,constant,0.9,vaguely-speak,100,99.8,1,100,0
4589,4,257,0.05,64,2,0.2,constant,1,openly-listen,79.4,70.8,1.98,50.3,0.394
4590,4,257,0.05,64,2,0.2,constant,1,vaguely-speak,79.4,70.8,1.98,50.3,0.394
4591,4,257,0.05,64,2,0.2,uniform,0.5,openly-listen,48,77.5,1.65,60.3,0.628
4592,4,257,0.05,64,2,0.2,uniform,0.5,vaguely-speak,100,99.8,1,100,0
4593,4,257,0.05,64,2,0.2,uniform,0.9,openly-listen,53.3,80.1,1.55,64.4,0.563
4594,4,257,0.05,64,2,0.2,uniform,0.9,vaguely-speak,100,99.8,1,100,0
4595,4,257,0.05,64,2,0.2,uniform,1,openly-listen,35.7,66.8,2.22,44.8,0.52
4596,4,257,0.05,64,2,0.2,uniform,1,vaguely-speak,100,99.8,1,100,0.001
4597,4,257,0.05,64,2,0.3,constant,0.5,openly-listen,100,99.8,1,100,0
4598,4,257,0.05,64,2,0.3,constant,0.5,vaguely-speak,100,99.8,1,100,0
4599,4,257,0.05,64,2,0.3,constant,0.9,openly-listen,98.6,99.4,1.01,99.2,0.087
4600,4,257,0.05,64,2,0.3,constant,0.9,vaguely-speak,98.6,99.4,1.01,99.2,0.087
4601,4,257,0.05,64,2,0.3,constant,1,openly-listen,100,99.8,1,100,0
4602,4,257,0.05,64,2,0.3,constant,1,vaguely-speak,100,99.8,1,100,0
4603,4,257,0.05,64,2,0.3,uniform,0.5,openly-listen,52,76.2,1.71,58.3,0.449
4604,4,257,0.05,64,2,0.3,uniform,0.5,vaguely-speak,100,99.8,1,100,0
4605,4,257,0.05,64,2,0.3,uniform,0.9,openly-listen,44.4,71.2,1.96,50.9,0.468
4606,4,257,0.05,64,2,0.3,uniform,0.9,vaguely-speak,100,99.8,1,100,0
4607,4,257,0.05,64,2,0.3,uniform,1,openly-listen,42.5,69.5,2.05,48.6,0.493
4608,4,257,0.05,64,2,0.3,uniform,1,vaguely-speak,100,99.8,1,100,0
4645,4,257,0.25,4,2,0.1,constant,0.5,openly-listen,10.5,9.7,75.14,0.9,0.51
4646,4,257,0.25,4,2,0.1,constant,0.5,vaguely-speak,10.5,9.7,75.14,0.9,0.51
4647,4,257,0.25,4,2,0.1,constant,0.9,openly-listen,10.6,11.4,59.24,1.3,0.508
4648,4,257,0.25,4,2,0.1,constant,0.9,vaguely-speak,10.6,11.4,59.24,1.3,0.508
4649,4,257,0.25,4,2,0.1,constant,1,openly-listen,10.6,11.2,60.54,1.3,0.508
4650,4,257,0.25,4,2,0.1,constant,1,vaguely-speak,10.6,11.2,60.54,1.3,0.508
4651,4,257,0.25,4,2,0.1,uniform,0.5,openly-listen,12,34.3,8.21,11.8,0.577
4652,4,257,0.25,4,2,0.1,uniform,0.5,vaguely-speak,11.1,14.3,41.05,2.1,0.503
4653,4,257,0.25,4,2,0.1,uniform,0.9,openly-listen,10.2,12.3,52.8,1.5,0.516
4654,4,257,0.25,4,2,0.1,uniform,0.9,vaguely-speak,11.3,14.9,38.33,2.2,0.499
4655,4,257,0.25,4,2,0.1,uniform,1,openly-listen,10.6,13.4,45.9,1.8,0.508
4656,4,257,0.25,4,2,0.1,uniform,1,vaguely-speak,11.3,14.4,40.65,2.1,0.5
4657,4,257,0.25,4,2,0.2,constant,0.5,openly-listen,63.8,83.2,1.44,69.5,0.487
4658,4,257,0.25,4,2,0.2,constant,0.5,vaguely-speak,63.8,83.2,1.44,69.5,0.487
4659,4,257,0.25,4,2,0.2,constant,0.9,openly-listen,54.8,77.8,1.64,60.8,0.482
4660,4,257,0.25,4,2,0.2,constant,0.9,vaguely-speak,54.8,77.8,1.64,60.8,0.482
4661,4,257,0.25,4,2,0.2,constant,1,openly-listen,67.2,85.1,1.37,72.7,0.456
4662,4,257,0.25,4,2,0.2,constant,1,vaguely-speak,67.2,85.1,1.37,72.7,0.456
4663,4,257,0.25,4,2,0.2,uniform,0.5,openly-listen,46.3,71.3,1.95,51,0.504
4664,4,257,0.25,4,2,0.2,uniform,0.5,vaguely-speak,83.8,94,1.13,88.7,0.378
4665,4,257,0.25,4,2,0.2,uniform,0.9,openly-listen,28.1,42.9,5.32,18.5,0.48
4666,4,257,0.25,4,2,0.2,uniform,0.9,vaguely-speak,86.6,95.5,1.09,91.6,0.319
4667,4,257,0.25,4,2,0.2,uniform,1,openly-listen,17.7,19.4,24.17,3.8,0.436
4668,4,257,0.25,4,2,0.2,uniform,1,vaguely-speak,90.2,96.7,1.07,93.9,0.285
4669,4,257,0.25,4,2,0.3,constant,0.5,openly-listen,93.7,97.5,1.05,95.4,0.226
4670,4,257,0.25,4,2,0.3,constant,0.5,vaguely-speak,93.7,97.5,1.05,95.4,0.226
4671,4,257,0.25,4,2,0.3,constant,0.9,openly-listen,91,96.7,1.07,93.9,0.263
4672,4,257,0.25,4,2,0.3,constant,0.9,vaguely-speak,91,96.7,1.07,93.9,0.263
4673,4,257,0.25,4,2,0.3,constant,1,openly-listen,91.3,97.1,1.06,94.6,0.247
4674,4,257,0.25,4,2,0.3,constant,1,vaguely-speak,91.3,97.1,1.06,94.6,0.247
4675,4,257,0.25,4,2,0.3,uniform,0.5,openly-listen,35,44.8,4.89,20.1,0.372
4676,4,257,0.25,4,2,0.3,uniform,0.5,vaguely-speak,100,99.8,1,100,0
4677,4,257,0.25,4,2,0.3,uniform,0.9,openly-listen,27.4,36.7,7.23,13.5,0.404
4678,4,257,0.25,4,2,0.3,uniform,0.9,vaguely-speak,100,99.8,1,100,0
4679,4,257,0.25,4,2,0.3,uniform,1,openly-listen,22.3,24.5,15.67,6,0.412
4680,4,257,0.25,4,2,0.3,uniform,1,vaguely-speak,100,99.8,1,100,0.001
4717,4,257,0.25,16,2,0.1,constant,0.5,openly-listen,16.1,28.5,11.72,8.2,0.509
4718,4,257,0.25,16,2,0.1,constant,0.5,vaguely-speak,16.1,28.5,11.72,8.2,0.509
4719,4,257,0.25,16,2,0.1,constant,0.9,openly-listen,17.9,31,10.01,9.6,0.515
4720,4,257,0.25,16,2,0.1,constant,0.9,vaguely-speak,17.9,31,10.01,9.6,0.515
4721,4,257,0.25,16,2,0.1,constant,1,openly-listen,19.9,36.5,7.3,13.4,0.53
4722,4,257,0.25,16,2,0.1,constant,1,vaguely-speak,19.9,36.5,7.3,13.4,0.53
4723,4,257,0.25,16,2,0.1,uniform,0.5,openly-listen,40,72.3,1.9,52.5,0.557
4724,4,257,0.25,16,2,0.1,uniform,0.5,vaguely-speak,41.8,48.5,4.18,23.6,0.563
4725,4,257,0.25,16,2,0.1,uniform,0.9,openly-listen,21,43.3,5.23,18.8,0.585
4726,4,257,0.25,16,2,0.1,uniform,0.9,vaguely-speak,42.4,47,4.45,22.1,0.536
4727,4,257,0.25,16,2,0.1,uniform,1,openly-listen,18.9,35.6,7.64,12.8,0.509
4728,4,257,0.25,16,2,0.1,uniform,1,vaguely-speak,46,48.3,4.21,23.5,0.542
4729,4,257,0.25,16,2,0.2,constant,0.5,openly-listen,79.3,79.8,1.56,63.9,0.468
4730,4,257,0.25,16,2,0.2,constant,0.5,vaguely-speak,79.3,79.8,1.56,63.9,0.468
4731,4,257,0.25,16,2,0.2,constant,0.9,openly-listen,98.6,99.4,1.01,99.2,0.113
4732,4,257,0.25,16,2,0.2,constant,0.9,vaguely-speak,98.6,99.4,1.01,99.2,0.113
4733,4,257,0.25,16,2,0.2,constant,1,openly-listen,97.3,99,1.02,98.4,0.146
4734,4,257,0.25,16,2,0.2,constant,1,vaguely-speak,97.3,99,1.02,98.4,0.146
4735,4,257,0.25,16,2,0.2,uniform,0.5,openly-listen,43.5,74.3,1.8,55.4,0.645
4736,4,257,0.25,16,2,0.2,uniform,0.5,vaguely-speak,100,99.8,1,100,0
4737,4,257,0.25,16,2,0.2,uniform,0.9,openly-listen,35.2,66.6,2.23,44.6,0.592
4738,4,257,0.25,16,2,0.2,uniform,0.9,vaguely-speak,98.6,99.4,1.01,99.2,0.117
4739,4,257,0.25,16,2,0.2,uniform,1,openly-listen,26,52.9,3.52,28.1,0.539
4740,4,257,0.25,16,2,0.2,uniform,1,vaguely-speak,100,99.8,1,100,0
4741,4,257,0.25,16,2,0.3,constant,0.5,openly-listen,98.6,99.4,1.01,99.2,0.081
4742,4,257,0.25,16,2,0.3,constant,0.5,vaguely-speak,98.6,99.4,1.01,99.2,0.081
4743,4,257,0.25,16,2,0.3,constant,0.9,openly-listen,100,99.8,1,100,0
4744,4,257,0.25,16,2,0.3,constant,0.9,vaguely-speak,100,99.8,1,100,0
4745,4,257,0.25,16,2,0.3,constant,1,openly-listen,100,99.8,1,100,0.001
4746,4,257,0.25,16,2,0.3,constant,1,vaguely-speak,100,99.8,1,100,0.001
4747,4,257,0.25,16,2,0.3,uniform,0.5,openly-listen,38.6,59.2,2.82,35.2,0.446
4748,4,257,0.25,16,2,0.3,uniform,0.5,vaguely-speak,100,99.8,1,100,0
