"BehaviorSpace results (NetLogo 6.2.0)"
"groupFormation.nlogo"
"HK-benchmarkV02"
"12/06/2021 22:21:28:778 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","record?","construct-name?","max-ticks","RS","N-agents","p-random","HK-benchmark?","opinions","updating","boundary","boundary-drawn","p-speaking","mode","X-opinion","Y-opinion","model","min-boundary","sigma","set-seed?","mu","record-length","[step]","ticks"
"1482","true","true","5000","24","513","0","true","1","1","0.1","constant","0.5","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","203","204"
"1475","true","true","5000","24","257","0","true","1","1","0.3","uniform","0.5","openly-listen","1","1","HK","0","0.05","true","0.5","100","4999","5000"
"1483","true","true","5000","24","513","0","true","1","1","0.1","uniform","1","openly-listen","1","1","HK","0","0.05","true","0.5","100","263","264"
"1484","true","true","5000","24","513","0","true","1","1","0.1","uniform","1","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","207","208"
"1486","true","true","5000","24","513","0","true","1","1","0.1","uniform","0.9","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","204","205"
"1488","true","true","5000","24","513","0","true","1","1","0.1","uniform","0.5","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","208","209"
"1489","true","true","5000","24","513","0","true","1","1","0.2","constant","1","openly-listen","1","1","HK","0","0.05","true","0.5","100","203","204"
"1490","true","true","5000","24","513","0","true","1","1","0.2","constant","1","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","203","204"
"1491","true","true","5000","24","513","0","true","1","1","0.2","constant","0.9","openly-listen","1","1","HK","0","0.05","true","0.5","100","203","204"
"1492","true","true","5000","24","513","0","true","1","1","0.2","constant","0.9","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","203","204"
"1493","true","true","5000","24","513","0","true","1","1","0.2","constant","0.5","openly-listen","1","1","HK","0","0.05","true","0.5","100","204","205"
"1494","true","true","5000","24","513","0","true","1","1","0.2","constant","0.5","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","204","205"
"1495","true","true","5000","24","513","0","true","1","1","0.2","uniform","1","openly-listen","1","1","HK","0","0.05","true","0.5","100","287","288"
"1496","true","true","5000","24","513","0","true","1","1","0.2","uniform","1","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","203","204"
"1498","true","true","5000","24","513","0","true","1","1","0.2","uniform","0.9","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","203","204"
"1499","true","true","5000","24","513","0","true","1","1","0.2","uniform","0.5","openly-listen","1","1","HK","0","0.05","true","0.5","100","621","622"
"1500","true","true","5000","24","513","0","true","1","1","0.2","uniform","0.5","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","203","204"
"1501","true","true","5000","24","513","0","true","1","1","0.3","constant","1","openly-listen","1","1","HK","0","0.05","true","0.5","100","202","203"
"1502","true","true","5000","24","513","0","true","1","1","0.3","constant","1","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","202","203"
"1503","true","true","5000","24","513","0","true","1","1","0.3","constant","0.9","openly-listen","1","1","HK","0","0.05","true","0.5","100","202","203"
"1504","true","true","5000","24","513","0","true","1","1","0.3","constant","0.9","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","202","203"
"1487","true","true","5000","24","513","0","true","1","1","0.1","uniform","0.5","openly-listen","1","1","HK","0","0.05","true","0.5","100","4999","5000"
"1505","true","true","5000","24","513","0","true","1","1","0.3","constant","0.5","openly-listen","1","1","HK","0","0.05","true","0.5","100","202","203"
"1506","true","true","5000","24","513","0","true","1","1","0.3","constant","0.5","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","202","203"
"1508","true","true","5000","24","513","0","true","1","1","0.3","uniform","1","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","202","203"
"1507","true","true","5000","24","513","0","true","1","1","0.3","uniform","1","openly-listen","1","1","HK","0","0.05","true","0.5","100","368","369"
"1510","true","true","5000","24","513","0","true","1","1","0.3","uniform","0.9","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","202","203"
"1485","true","true","5000","24","513","0","true","1","1","0.1","uniform","0.9","openly-listen","1","1","HK","0","0.05","true","0.5","100","4999","5000"
"1512","true","true","5000","24","513","0","true","1","1","0.3","uniform","0.5","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","202","203"
"1513","true","true","5000","25","129","0","true","1","1","0.1","constant","1","openly-listen","1","1","HK","0","0.05","true","0.5","100","204","205"
"1514","true","true","5000","25","129","0","true","1","1","0.1","constant","1","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","204","205"
"1515","true","true","5000","25","129","0","true","1","1","0.1","constant","0.9","openly-listen","1","1","HK","0","0.05","true","0.5","100","204","205"
"1516","true","true","5000","25","129","0","true","1","1","0.1","constant","0.9","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","204","205"
"1517","true","true","5000","25","129","0","true","1","1","0.1","constant","0.5","openly-listen","1","1","HK","0","0.05","true","0.5","100","205","206"
"1518","true","true","5000","25","129","0","true","1","1","0.1","constant","0.5","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","205","206"
"1519","true","true","5000","25","129","0","true","1","1","0.1","uniform","1","openly-listen","1","1","HK","0","0.05","true","0.5","100","232","233"
"1520","true","true","5000","25","129","0","true","1","1","0.1","uniform","1","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","207","208"
"1521","true","true","5000","25","129","0","true","1","1","0.1","uniform","0.9","openly-listen","1","1","HK","0","0.05","true","0.5","100","4999","5000"
"1522","true","true","5000","25","129","0","true","1","1","0.1","uniform","0.9","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","206","207"
"1523","true","true","5000","25","129","0","true","1","1","0.1","uniform","0.5","openly-listen","1","1","HK","0","0.05","true","0.5","100","4999","5000"
"1524","true","true","5000","25","129","0","true","1","1","0.1","uniform","0.5","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","205","206"
"1525","true","true","5000","25","129","0","true","1","1","0.2","constant","1","openly-listen","1","1","HK","0","0.05","true","0.5","100","203","204"
"1526","true","true","5000","25","129","0","true","1","1","0.2","constant","1","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","203","204"
"1527","true","true","5000","25","129","0","true","1","1","0.2","constant","0.9","openly-listen","1","1","HK","0","0.05","true","0.5","100","203","204"
"1528","true","true","5000","25","129","0","true","1","1","0.2","constant","0.9","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","203","204"
"1529","true","true","5000","25","129","0","true","1","1","0.2","constant","0.5","openly-listen","1","1","HK","0","0.05","true","0.5","100","203","204"
"1530","true","true","5000","25","129","0","true","1","1","0.2","constant","0.5","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","203","204"
"1531","true","true","5000","25","129","0","true","1","1","0.2","uniform","1","openly-listen","1","1","HK","0","0.05","true","0.5","100","374","375"
"1532","true","true","5000","25","129","0","true","1","1","0.2","uniform","1","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","204","205"
"1533","true","true","5000","25","129","0","true","1","1","0.2","uniform","0.9","openly-listen","1","1","HK","0","0.05","true","0.5","100","4999","5000"
"1534","true","true","5000","25","129","0","true","1","1","0.2","uniform","0.9","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","204","205"
"1535","true","true","5000","25","129","0","true","1","1","0.2","uniform","0.5","openly-listen","1","1","HK","0","0.05","true","0.5","100","4999","5000"
"1536","true","true","5000","25","129","0","true","1","1","0.2","uniform","0.5","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","204","205"
"1537","true","true","5000","25","129","0","true","1","1","0.3","constant","1","openly-listen","1","1","HK","0","0.05","true","0.5","100","202","203"
"1538","true","true","5000","25","129","0","true","1","1","0.3","constant","1","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","202","203"
"1539","true","true","5000","25","129","0","true","1","1","0.3","constant","0.9","openly-listen","1","1","HK","0","0.05","true","0.5","100","202","203"
"1540","true","true","5000","25","129","0","true","1","1","0.3","constant","0.9","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","202","203"
"1541","true","true","5000","25","129","0","true","1","1","0.3","constant","0.5","openly-listen","1","1","HK","0","0.05","true","0.5","100","203","204"
"1542","true","true","5000","25","129","0","true","1","1","0.3","constant","0.5","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","203","204"
"1543","true","true","5000","25","129","0","true","1","1","0.3","uniform","1","openly-listen","1","1","HK","0","0.05","true","0.5","100","312","313"
"1544","true","true","5000","25","129","0","true","1","1","0.3","uniform","1","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","202","203"
"1545","true","true","5000","25","129","0","true","1","1","0.3","uniform","0.9","openly-listen","1","1","HK","0","0.05","true","0.5","100","4999","5000"
"1546","true","true","5000","25","129","0","true","1","1","0.3","uniform","0.9","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","202","203"
"1497","true","true","5000","24","513","0","true","1","1","0.2","uniform","0.9","openly-listen","1","1","HK","0","0.05","true","0.5","100","4999","5000"
"1547","true","true","5000","25","129","0","true","1","1","0.3","uniform","0.5","openly-listen","1","1","HK","0","0.05","true","0.5","100","4999","5000"
"1548","true","true","5000","25","129","0","true","1","1","0.3","uniform","0.5","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","202","203"
"1549","true","true","5000","25","257","0","true","1","1","0.1","constant","1","openly-listen","1","1","HK","0","0.05","true","0.5","100","205","206"
"1550","true","true","5000","25","257","0","true","1","1","0.1","constant","1","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","205","206"
"1551","true","true","5000","25","257","0","true","1","1","0.1","constant","0.9","openly-listen","1","1","HK","0","0.05","true","0.5","100","204","205"
"1552","true","true","5000","25","257","0","true","1","1","0.1","constant","0.9","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","204","205"
"1553","true","true","5000","25","257","0","true","1","1","0.1","constant","0.5","openly-listen","1","1","HK","0","0.05","true","0.5","100","203","204"
"1554","true","true","5000","25","257","0","true","1","1","0.1","constant","0.5","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","203","204"
"1555","true","true","5000","25","257","0","true","1","1","0.1","uniform","1","openly-listen","1","1","HK","0","0.05","true","0.5","100","272","273"
"1556","true","true","5000","25","257","0","true","1","1","0.1","uniform","1","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","205","206"
"1558","true","true","5000","25","257","0","true","1","1","0.1","uniform","0.9","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","204","205"
"1511","true","true","5000","24","513","0","true","1","1","0.3","uniform","0.5","openly-listen","1","1","HK","0","0.05","true","0.5","100","4999","5000"
"1560","true","true","5000","25","257","0","true","1","1","0.1","uniform","0.5","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","205","206"
"1561","true","true","5000","25","257","0","true","1","1","0.2","constant","1","openly-listen","1","1","HK","0","0.05","true","0.5","100","203","204"
"1562","true","true","5000","25","257","0","true","1","1","0.2","constant","1","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","203","204"
"1563","true","true","5000","25","257","0","true","1","1","0.2","constant","0.9","openly-listen","1","1","HK","0","0.05","true","0.5","100","203","204"
"1564","true","true","5000","25","257","0","true","1","1","0.2","constant","0.9","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","203","204"
"1559","true","true","5000","25","257","0","true","1","1","0.1","uniform","0.5","openly-listen","1","1","HK","0","0.05","true","0.5","100","4999","5000"
"1565","true","true","5000","25","257","0","true","1","1","0.2","constant","0.5","openly-listen","1","1","HK","0","0.05","true","0.5","100","203","204"
"1566","true","true","5000","25","257","0","true","1","1","0.2","constant","0.5","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","203","204"
"1567","true","true","5000","25","257","0","true","1","1","0.2","uniform","1","openly-listen","1","1","HK","0","0.05","true","0.5","100","324","325"
"1568","true","true","5000","25","257","0","true","1","1","0.2","uniform","1","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","204","205"
"1557","true","true","5000","25","257","0","true","1","1","0.1","uniform","0.9","openly-listen","1","1","HK","0","0.05","true","0.5","100","4999","5000"
"1570","true","true","5000","25","257","0","true","1","1","0.2","uniform","0.9","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","204","205"
"1572","true","true","5000","25","257","0","true","1","1","0.2","uniform","0.5","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","204","205"
"1573","true","true","5000","25","257","0","true","1","1","0.3","constant","1","openly-listen","1","1","HK","0","0.05","true","0.5","100","202","203"
"1574","true","true","5000","25","257","0","true","1","1","0.3","constant","1","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","202","203"
"1575","true","true","5000","25","257","0","true","1","1","0.3","constant","0.9","openly-listen","1","1","HK","0","0.05","true","0.5","100","203","204"
"1576","true","true","5000","25","257","0","true","1","1","0.3","constant","0.9","vaguely-speak","1","1","HK","0","0.05","true","0.5","100","203","204"
