"search-number","evaluation","n-neis*","p-random*","p-speaking-level*","p-speaking-drawn*","boundary*","boundary-drawn*","mode*","tolerance-level*","tolerance-drawn*","conformity-level*","conformity-drawn*","network-change*","cut-links-randomly?*","create-links-randomly?*","min-comm-neis*","dissatisfied_updates_opinion*","id_threshold*","use_identity?*","use_opponents_ratio?*","identity_levels*","polarisation-each-n-steps*","polar_repeats*","centroids_change*","centroid_color?*","killing_centroids?*","d_threshold*","esbg_furthest_out*","n-agents*","opinions*","model*","rs*","set-seed?*","x-opinion*","y-opinion*","updating*","record-length*","record?*","max-ticks*","hk-benchmark?*","record-each-n-steps*","avoid-redundancies?*","fitness","num-replicates","best-fitness-so-far","best-fitness-rechecked"
"132","70","62","0.16","0.721","""uniform""","0.08","""uniform""","""openly-listen""","0.28","""uniform""","0.28","""uniform""","""link""","false","false","8","0.5700000000000001","0.84","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.553","7","0.5650000000000001","0.539"
"132","77","52","0.18","0.109","""uniform""","0.46","""uniform""","""vaguely-speak""","0.03","""uniform""","0.03","""uniform""","""link""","false","false","8","0.09","0.30000000000000004","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.158","7","0.5650000000000001","0.539"
"132","84","3","0.02","0.193","""uniform""","0.06999999999999999","""uniform""","""openly-listen""","1.03","""uniform""","0.41000000000000003","""uniform""","""link""","false","true","8","0.11","0.63","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.51","7","0.5650000000000001","0.539"
"132","91","48","0.17","0.62","""uniform""","0.39","""uniform""","""openly-listen""","0.11","""uniform""","0.13","""uniform""","""link""","false","true","9","0.91","0.51","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.092","7","0.5650000000000001","0.539"
"132","98","45","0.22","0.48600000000000004","""uniform""","0.37","""uniform""","""vaguely-speak""","0.04","""uniform""","0.55","""uniform""","""link""","false","true","10","0.08","0.47","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0","7","0.5650000000000001","0.539"
"132","105","32","0.44","0.783","""uniform""","0.33","""uniform""","""openly-listen""","0.25","""uniform""","0.48000000000000004","""uniform""","""link""","false","false","8","0.22","0.77","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.121","7","0.5650000000000001","0.539"
"132","112","59","0.2","0.723","""uniform""","0.09","""uniform""","""vaguely-speak""","0.61","""uniform""","0.61","""uniform""","""link""","false","false","10","0.39","0.6","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.549","7","0.5650000000000001","0.539"
"132","119","38","0.19","0.48600000000000004","""uniform""","0.28","""uniform""","""openly-listen""","1.02","""uniform""","0.55","""uniform""","""link""","false","true","6","0.08","0.49","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.159","7","0.5650000000000001","0.539"
"132","126","63","0.17","0.37","""uniform""","0.45","""uniform""","""openly-listen""","0.98","""uniform""","0.21000000000000002","""uniform""","""link""","false","false","9","0.34","0.41000000000000003","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.074","7","0.5650000000000001","0.539"
"132","133","28","0.34","0.327","""uniform""","0.22","""uniform""","""vaguely-speak""","0.9400000000000001","""uniform""","0.18000000000000002","""uniform""","""link""","false","true","7","0.35000000000000003","0.52","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.001","7","0.5650000000000001","0.539"
"132","140","25","0.09","0.736","""uniform""","0.17","""uniform""","""vaguely-speak""","1.06","""uniform""","0.13","""uniform""","""link""","false","true","9","0.74","0.42000000000000004","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.001","7","0.5650000000000001","0.539"
"132","147","22","0.39","0.303","""uniform""","0.02","""uniform""","""vaguely-speak""","0.47000000000000003","""uniform""","0.02","""uniform""","""link""","false","true","8","0.13","0.73","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.52","7","0.5650000000000001","0.539"
"132","154","22","0.41000000000000003","0.303","""uniform""","0.02","""uniform""","""vaguely-speak""","0.47000000000000003","""uniform""","0.02","""uniform""","""link""","false","true","8","0.13","0.73","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.504","7","0.5650000000000001","0.539"
"132","161","38","0.19","0.48600000000000004","""uniform""","0.28","""uniform""","""openly-listen""","1.02","""uniform""","0.55","""uniform""","""link""","false","true","6","0","0.49","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.159","7","0.5650000000000001","0.539"
"132","168","48","0.15","0.47500000000000003","""uniform""","0.39","""uniform""","""openly-listen""","0.11","""uniform""","0.08","""uniform""","""link""","false","false","10","0.11","0.73","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.179","7","0.5650000000000001","0.539"
"132","175","12","0.34","0.44","""uniform""","0.11","""uniform""","""openly-listen""","0.67","""uniform""","0.13","""uniform""","""link""","false","true","9","0.91","0.51","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.44099999999999995","7","0.5650000000000001","0.539"
"132","182","39","0.49","0.764","""uniform""","0.12","""uniform""","""openly-listen""","0.05","""uniform""","0.89","""uniform""","""link""","false","true","7","0.85","0.58","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.5329999999999999","7","0.5650000000000001","0.539"
"132","189","18","0.08","0.014","""uniform""","0.01","""uniform""","""openly-listen""","0.43","""uniform""","0.88","""uniform""","""link""","false","true","10","0.9500000000000001","0.54","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.509","7","0.5650000000000001","0.539"
"132","196","8","0.06","0.453","""uniform""","0.15000000000000002","""uniform""","""vaguely-speak""","0.68","""uniform""","0.060000000000000005","""uniform""","""link""","false","false","10","0.5","0.9","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.551","7","0.5650000000000001","0.539"
"132","203","44","0.49","0.61","""uniform""","0.12","""uniform""","""openly-listen""","0.27","""uniform""","0.89","""uniform""","""link""","false","true","7","0.85","0.58","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.602","7","0.602","0.5169999999999999"
"132","210","3","0.02","0.18200000000000002","""uniform""","0.06999999999999999","""uniform""","""openly-listen""","1.03","""uniform""","0.41000000000000003","""uniform""","""link""","false","true","8","0.11","0.63","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.507","7","0.602","0.5169999999999999"
"132","217","63","0.2","0.723","""uniform""","0.09","""uniform""","""vaguely-speak""","0.61","""uniform""","0.61","""uniform""","""link""","false","false","10","0.39","0.6","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.533","7","0.602","0.5169999999999999"
"132","224","3","0.06","0.453","""uniform""","0.19","""uniform""","""vaguely-speak""","0.68","""uniform""","0.060000000000000005","""uniform""","""link""","false","false","10","0.5","0.9","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.522","7","0.602","0.5169999999999999"
"132","231","8","0.02","0.193","""uniform""","0.06999999999999999","""uniform""","""openly-listen""","1.03","""uniform""","0.41000000000000003","""uniform""","""link""","false","true","8","0.11","0.63","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.482","7","0.602","0.5169999999999999"
"132","238","44","0.49","0.61","""uniform""","0.12","""uniform""","""openly-listen""","0.27","""uniform""","0.89","""uniform""","""link""","false","true","7","0.85","0.58","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.569","7","0.602","0.5169999999999999"
"132","245","8","0.06","0.453","""uniform""","0.15000000000000002","""uniform""","""vaguely-speak""","0.68","""uniform""","0.12","""uniform""","""link""","false","false","10","0.5","0.9","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.543","7","0.602","0.5169999999999999"
"132","252","44","0.49","0.61","""uniform""","0.12","""uniform""","""openly-listen""","0.27","""uniform""","0.89","""uniform""","""link""","false","false","5","0.85","0.58","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.491","7","0.602","0.5169999999999999"
"132","259","2","0.02","0.193","""uniform""","0.06999999999999999","""uniform""","""openly-listen""","1.03","""uniform""","0.33","""uniform""","""link""","false","false","8","0.11","0.63","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.521","7","0.602","0.5169999999999999"
"132","266","3","0.02","0.193","""uniform""","0.06999999999999999","""uniform""","""openly-listen""","0.28","""uniform""","0.28","""uniform""","""link""","false","false","8","0.5700000000000001","0.84","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.548","7","0.602","0.5169999999999999"
"132","273","62","0.16","0.721","""uniform""","0.08","""uniform""","""openly-listen""","1.03","""uniform""","0.41000000000000003","""uniform""","""link""","false","true","8","0.11","0.63","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.53","7","0.602","0.5169999999999999"
"132","280","39","0.49","0.764","""uniform""","0.12","""uniform""","""openly-listen""","0.05","""uniform""","0.89","""uniform""","""link""","false","true","7","0.85","0.47","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.54","7","0.602","0.5169999999999999"
"132","287","59","0.2","0.723","""uniform""","0.09","""uniform""","""vaguely-speak""","0.66","""uniform""","0.61","""uniform""","""link""","false","false","10","0.39","0.6","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.5609999999999999","7","0.602","0.5169999999999999"
"132","294","59","0.2","0.723","""uniform""","0.09","""uniform""","""vaguely-speak""","0.61","""uniform""","0.61","""uniform""","""link""","false","true","10","0.39","0.6","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.52","7","0.602","0.5169999999999999"
"132","301","44","0.49","0.622","""uniform""","0.12","""uniform""","""openly-listen""","0.27","""uniform""","0.89","""uniform""","""link""","false","true","9","0.85","0.58","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.51","7","0.602","0.5169999999999999"
"132","308","62","0.16","0.844","""uniform""","0.08","""uniform""","""openly-listen""","0.28","""uniform""","0.28","""uniform""","""link""","false","false","8","0.5700000000000001","0.84","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.541","7","0.602","0.5169999999999999"
"132","315","2","0.02","0.193","""uniform""","0.06999999999999999","""uniform""","""openly-listen""","1.03","""uniform""","0.41000000000000003","""uniform""","""link""","false","true","8","0.11","0.63","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.498","7","0.602","0.5169999999999999"
